"naps","city","p","latitude","longitude","date.time","pollutant","concentration"
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 01:00:00,"SO2",0
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 02:00:00,"O3",6
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 02:00:00,"NO2",31
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 02:00:00,"SO2",0
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 03:00:00,"O3",NA
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 03:00:00,"NO2",NA
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 03:00:00,"SO2",NA
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 04:00:00,"O3",4
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 04:00:00,"NO2",31
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 04:00:00,"SO2",0
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 05:00:00,"O3",3
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 05:00:00,"NO2",33
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 05:00:00,"SO2",0
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 06:00:00,"O3",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 06:00:00,"NO2",37
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 06:00:00,"SO2",0
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 07:00:00,"O3",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 07:00:00,"NO2",47
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 07:00:00,"SO2",0
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 08:00:00,"O3",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 08:00:00,"NO2",40
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 08:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 09:00:00,"O3",2
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 09:00:00,"NO2",38
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 09:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 10:00:00,"O3",8
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 10:00:00,"NO2",27
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 10:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 11:00:00,"O3",18
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 11:00:00,"NO2",13
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 11:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 12:00:00,"O3",23
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 12:00:00,"NO2",10
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 12:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 13:00:00,"O3",24
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 13:00:00,"NO2",10
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 13:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 14:00:00,"O3",24
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 14:00:00,"NO2",11
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 14:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 15:00:00,"O3",26
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 15:00:00,"NO2",11
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 15:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 16:00:00,"O3",19
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 16:00:00,"NO2",18
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 16:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 17:00:00,"O3",9
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 17:00:00,"NO2",28
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 17:00:00,"SO2",0
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 18:00:00,"O3",11
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 18:00:00,"NO2",25
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 18:00:00,"SO2",0
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 19:00:00,"O3",5
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 19:00:00,"NO2",33
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 19:00:00,"SO2",0
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 20:00:00,"O3",11
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 20:00:00,"NO2",26
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 20:00:00,"SO2",0
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 21:00:00,"O3",18
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 21:00:00,"NO2",18
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 21:00:00,"SO2",0
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 22:00:00,"O3",6
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 22:00:00,"NO2",31
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 22:00:00,"SO2",0
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 23:00:00,"O3",9
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 23:00:00,"NO2",27
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-03 23:00:00,"SO2",0
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 00:00:00,"O3",9
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 00:00:00,"NO2",28
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 00:00:00,"SO2",0
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 01:00:00,"O3",2
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 01:00:00,"NO2",38
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 01:00:00,"SO2",0
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 02:00:00,"O3",2
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 02:00:00,"NO2",36
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 02:00:00,"SO2",0
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 03:00:00,"O3",NA
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 03:00:00,"NO2",NA
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 03:00:00,"SO2",NA
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 04:00:00,"O3",2
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 04:00:00,"NO2",33
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 04:00:00,"SO2",0
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 05:00:00,"O3",2
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 05:00:00,"NO2",32
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 05:00:00,"SO2",0
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 06:00:00,"O3",2
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 06:00:00,"NO2",32
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 06:00:00,"SO2",0
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 07:00:00,"O3",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 07:00:00,"NO2",36
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 07:00:00,"SO2",0
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 08:00:00,"O3",2
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 08:00:00,"NO2",33
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 08:00:00,"SO2",0
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 09:00:00,"O3",3
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 09:00:00,"NO2",34
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 09:00:00,"SO2",0
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 10:00:00,"O3",8
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 10:00:00,"NO2",25
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 10:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 11:00:00,"O3",10
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 11:00:00,"NO2",26
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 11:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 12:00:00,"O3",8
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 12:00:00,"NO2",30
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 12:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 13:00:00,"O3",8
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 13:00:00,"NO2",30
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 13:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 14:00:00,"O3",7
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 14:00:00,"NO2",30
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 14:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 15:00:00,"O3",3
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 15:00:00,"NO2",41
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 15:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 16:00:00,"O3",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 16:00:00,"NO2",44
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 16:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 17:00:00,"O3",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 17:00:00,"NO2",44
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 17:00:00,"SO2",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 18:00:00,"O3",1
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 18:00:00,"NO2",46
90120,"Edmonton","AB",53.5001,-113.5261,2018-01-04 18:00:00,"SO2",1
