"naps","city","p","latitude","longitude","date.time","pollutant","concentration"
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 00:00:00,"NO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 00:00:00,"SO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 01:00:00,"O3",28
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 01:00:00,"NO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 01:00:00,"SO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 02:00:00,"O3",27
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 02:00:00,"NO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 02:00:00,"SO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 03:00:00,"O3",24
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 03:00:00,"NO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 03:00:00,"SO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 04:00:00,"O3",23
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 04:00:00,"NO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 04:00:00,"SO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 05:00:00,"O3",22
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 05:00:00,"NO2",2
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 05:00:00,"SO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 06:00:00,"O3",22
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 06:00:00,"NO2",4
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 06:00:00,"SO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 07:00:00,"O3",23
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 07:00:00,"NO2",3
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 07:00:00,"SO2",1
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 08:00:00,"O3",23
10102,"St Johns","NL",47.56038,-52.71147,2018-07-04 08:00:00,"NO2",4
